,loss,accuracy,val_loss,val_accuracy
52,1.5209071636199951,0.5601173043251038,0.9114527702331543,0.745770275592804
53,1.532700777053833,0.5539589524269104,0.8938887715339661,0.7569011449813843
54,1.492326259613037,0.5643694996833801,0.8478646278381348,0.7733749151229858
55,1.4831323623657227,0.5659824013710022,0.818832278251648,0.764915406703949
56,1.441950798034668,0.5725806355476379,0.8086932897567749,0.7796081900596619
57,1.4098660945892334,0.5866568684577942,0.8022919297218323,0.7738201022148132
58,1.440825343132019,0.5840175747871399,0.8787914514541626,0.7622439861297607
59,1.4000051021575928,0.58343106508255,0.760657548904419,0.7849510312080383
60,1.3802781105041504,0.5954545736312866,0.7700358033180237,0.7760462760925293
61,1.3975871801376343,0.5945748090744019,0.7927904725074768,0.7715939283370972
62,1.3367774486541748,0.6102639436721802,0.7261641025543213,0.800979495048523
63,1.2830313444137573,0.6228739023208618,0.6873453855514526,0.812110424041748
64,1.2892260551452637,0.6140762567520142,0.7270053625106812,0.7960819005966187
65,1.2688634395599365,0.6208211183547974,0.6841354370117188,0.8116651773452759
66,1.2543907165527344,0.6319648027420044,0.7019138336181641,0.7996438145637512
67,1.2227059602737427,0.6307917833328247,0.6418095827102661,0.8214603662490845
68,1.1896640062332153,0.6441348791122437,0.6271559596061707,0.8214603662490845
69,1.1964973211288452,0.6422287225723267,0.6170712113380432,0.8299198746681213
70,1.1858164072036743,0.6382697820663452,0.6289527416229248,0.8192341923713684
71,1.1567555665969849,0.6517595052719116,0.5772145390510559,0.8263579607009888
72,1.1590406894683838,0.6524926424026489,0.5412993431091309,0.8490650057792664
73,1.1085203886032104,0.6642228960990906,0.5252125859260559,0.8530721068382263
74,1.123726725578308,0.6639296412467957,0.5255756378173828,0.8535173535346985
75,1.0929105281829834,0.6678885817527771,0.5078746676445007,0.8575245141983032
76,1.0778374671936035,0.6802052855491638,0.5226985812187195,0.8552982807159424
77,1.0808464288711548,0.6760997176170349,0.5040079355239868,0.8539626002311707
78,1.0364171266555786,0.6825513243675232,0.4535644054412842,0.8757791519165039
79,1.0226877927780151,0.6835777163505554,0.47412246465682983,0.8691006302833557
80,1.0223740339279175,0.6895894408226013,0.451851487159729,0.8704363107681274
81,1.0022612810134888,0.6958944201469421,0.4249301850795746,0.8846839070320129
82,1.001834511756897,0.6966275572776794,0.42741233110427856,0.8829029202461243
83,0.9819003939628601,0.7020527720451355,0.4326002299785614,0.8744434714317322
84,0.9907565116882324,0.6906158328056335,0.4052511751651764,0.8891362547874451
85,0.9361370801925659,0.7063049674034119,0.3921498656272888,0.8926981091499329
86,0.9241790175437927,0.7118768095970154,0.365642786026001,0.8975957036018372
87,0.9367982149124146,0.7104105353355408,0.3555525541305542,0.9042742848396301
88,0.9072855114936829,0.7221407890319824,0.3879920542240143,0.8918076753616333
89,0.9065075516700745,0.7225806713104248,0.3732737898826599,0.8918076753616333
90,0.8855283260345459,0.7288856506347656,0.3450757563114166,0.9011576175689697
91,0.8330850005149841,0.7422287464141846,0.30881232023239136,0.9082813858985901
92,0.8640578985214233,0.7294721603393555,0.32718586921691895,0.9087266325950623
93,0.8738929033279419,0.7310850620269775,0.31860262155532837,0.918967068195343
94,0.852317214012146,0.7368035316467285,0.28684359788894653,0.918967068195343
95,0.8219603300094604,0.74076247215271,0.2762008011341095,0.9274265170097351
96,0.8210583925247192,0.744574785232544,0.2660589814186096,0.9332146048545837
97,0.8165831565856934,0.7476539611816406,0.2781637907028198,0.9278717637062073
98,0.7796925902366638,0.7570381164550781,0.2779565453529358,0.9243099093437195
99,0.8057770133018494,0.7532258033752441,0.2617484927177429,0.9216384887695312
100,0.7634266018867493,0.7593841552734375,0.2710241377353668,0.9260908365249634
101,0.7667911052703857,0.7590909004211426,0.2476056069135666,0.9292075037956238
102,0.7484724521636963,0.7646627426147461,0.24270066618919373,0.9376669526100159
103,0.730491578578949,0.7739002704620361,0.2113906294107437,0.9456812143325806
104,0.7206155061721802,0.7708210945129395,0.2237532138824463,0.9349955320358276
105,0.6943817734718323,0.7772727012634277,0.21457085013389587,0.9430097937583923
106,0.7026012539863586,0.7755131721496582,0.24747852981090546,0.9305431842803955
